UF,Código do Município,Município,Dezembro/2023 - sem ajuste Admissões,Dezembro/2023 - sem ajuste Desligamentos,Dezembro/2023 - sem ajuste Saldos,Dezembro/2023 - sem ajuste Variação Relativa (%),Acumulado do Ano (2023) Admissões,Acumulado do Ano (2023) Desligamentos,Acumulado do Ano (2023) Saldos,Acumulado do Ano (2023) Variação Relativa (%)
PA,150470.0,Pa-Moju,169.0,280.0,-111.0,-1.267702147099132,2930.0,3251.0,-321.0,-3.6051212938005386
PA,150475.0,Pa-Mojui dos Campos,16.0,17.0,-1.0,-0.21598272138228944,328.0,267.0,61.0,15.601023017902813
PA,150480.0,Pa-Monte Alegre,20.0,46.0,-26.0,-2.2530329289428077,500.0,421.0,79.0,7.647628267182963
PA,150490.0,Pa-Muana,2.0,2.0,0.0,0,57.0,48.0,9.0,6.923076923076923
PA,150495.0,Pa-Nova Esperanca do Piria,10.0,6.0,4.0,1.7241379310344827,107.0,88.0,19.0,8.878504672897195
PA,150497.0,Pa-Nova Ipixuna,13.0,11.0,2.0,0.44150110375275936,206.0,228.0,-22.0,-4.641350210970464
PA,150500.0,Pa-Nova Timboteua,20.0,9.0,11.0,2.588235294117647,159.0,86.0,73.0,19.83695652173913
PA,150503.0,Pa-Novo Progresso,119.0,202.0,-83.0,-1.8643306379155435,2736.0,2484.0,252.0,6.046065259117082
PA,150506.0,Pa-Novo Repartimento,53.0,79.0,-26.0,-1.1073253833049403,1394.0,1244.0,150.0,6.9252077562326875
PA,150510.0,Pa-Obidos,28.0,51.0,-23.0,-1.573187414500684,692.0,1538.0,-846.0,-37.46678476527901
PA,150520.0,Pa-Oeiras do Para,1.0,0.0,1.0,1.4084507042253522,21.0,28.0,-7.0,-8.433734939759036
PA,150530.0,Pa-Oriximina,146.0,336.0,-190.0,-3.294036061026352,3251.0,2891.0,360.0,7.049148227922459
PA,150540.0,Pa-Ourem,7.0,8.0,-1.0,-0.3448275862068966,108.0,83.0,25.0,9.541984732824428
PA,150543.0,Pa-Ourilandia do Norte,99.0,115.0,-16.0,-0.47379330766952915,2078.0,1649.0,429.0,14.522681110358834
PA,150548.0,Pa-Pacaja,21.0,72.0,-51.0,-2.6687598116169546,869.0,794.0,75.0,4.204035874439462
PA,150549.0,Pa-Palestina do Para,7.0,7.0,0.0,0,119.0,109.0,10.0,4.149377593360995
PA,150550.0,Pa-Paragominas,820.0,1017.0,-197.0,-0.9751509751509753,12355.0,11407.0,948.0,4.929540845509854
PA,150553.0,Pa-Parauapebas,2243.0,3829.0,-1586.0,-2.35875013013281,39795.0,37182.0,2613.0,4.1576502036659875
PA,150555.0,Pa-Pau D Arco,6.0,20.0,-14.0,-3.167420814479638,247.0,224.0,23.0,5.75
PA,150560.0,Pa-Peixe-Boi,45.0,6.0,39.0,15.853658536585366,134.0,224.0,-90.0,-24
PA,150563.0,Pa-Picarra,18.0,29.0,-11.0,-1.4905149051490514,352.0,358.0,-6.0,-0.821917808219178
PA,150565.0,Pa-Placas,12.0,11.0,1.0,0.10214504596527069,154.0,130.0,24.0,2.526315789473684
PA,150570.0,Pa-Ponta de Pedras,4.0,0.0,4.0,1.2048192771084338,66.0,52.0,14.0,4.3478260869565215
PA,150580.0,Pa-Portel,27.0,62.0,-35.0,-3.611971104231166,625.0,605.0,20.0,2.207505518763797
PA,150590.0,Pa-Porto de Moz,9.0,7.0,2.0,0.8403361344537815,194.0,168.0,26.0,12.560386473429952
PA,150600.0,Pa-Prainha,0.0,22.0,-22.0,-7.4324324324324325,149.0,182.0,-33.0,-11.702127659574469
PA,150610.0,Pa-Primavera,10.0,40.0,-30.0,-9.118541033434651,178.0,213.0,-35.0,-10.802469135802468
PA,150611.0,Pa-Quatipuru,1.0,1.0,0.0,0,10.0,15.0,-5.0,-12.5
PA,150613.0,Pa-Redencao,452.0,640.0,-188.0,-1.3668750908826524,8617.0,7949.0,668.0,5.156310304901583
PA,150616.0,Pa-Rio Maria,119.0,82.0,37.0,1.4036418816388467,1487.0,1340.0,147.0,5.8402860548271756
PA,150618.0,Pa-Rondon do Para,91.0,133.0,-42.0,-1.3689700130378095,1355.0,1321.0,34.0,1.1344678011344678
PA,150619.0,Pa-Ruropolis,24.0,30.0,-6.0,-0.6085192697768762,532.0,417.0,115.0,13.188073394495412
PA,150620.0,Pa-Salinopolis,281.0,135.0,146.0,3.4613560929350404,2587.0,1869.0,718.0,19.500271591526346
PA,150630.0,Pa-Salvaterra,8.0,7.0,1.0,0.273224043715847,148.0,134.0,14.0,4.034582132564841
PA,150635.0,Pa-Santa Barbara do Para,17.0,30.0,-13.0,-1.0998307952622675,601.0,499.0,102.0,9.444444444444445
PA,150640.0,Pa-Santa Cruz do Arari,1.0,2.0,-1.0,-1.7543859649122806,12.0,13.0,-1.0,-1.7543859649122806
PA,150650.0,Pa-Santa Isabel do Para,209.0,250.0,-41.0,-0.4435789245915828,3208.0,3030.0,178.0,1.9817412602983746
PA,150655.0,Pa-Santa Luzia do Para,2.0,3.0,-1.0,-0.35335689045936397,67.0,68.0,-1.0,-0.35211267605633806
PA,150658.0,Pa-Santa Maria das Barreiras,64.0,97.0,-33.0,-1.6591251885369533,1540.0,1389.0,151.0,8.440469536053662
PA,150660.0,Pa-Santa Maria do Para,52.0,30.0,22.0,1.7828200972447326,462.0,416.0,46.0,3.80479735318445
PA,150670.0,Pa-Santana do Araguaia,244.0,997.0,-753.0,-14.321034613921643,4520.0,3977.0,543.0,13.722517058377559
PA,150680.0,Pa-Santarem,936.0,1322.0,-386.0,-1.0927724145740736,16514.0,15719.0,795.0,2.3134002618943694
PA,150690.0,Pa-Santarem Novo,1.0,0.0,1.0,2.7777777777777777,23.0,17.0,6.0,16.666666666666664
PA,150700.0,Pa-Santo Antonio do Taua,29.0,39.0,-10.0,-0.5763688760806917,733.0,640.0,93.0,5.705521472392638
PA,150710.0,Pa-Sao Caetano de Odivelas,9.0,11.0,-2.0,-0.6734006734006733,212.0,173.0,39.0,14.885496183206106
PA,150715.0,Pa-Sao Domingos do Araguaia,34.0,36.0,-2.0,-0.20964360587002098,422.0,416.0,6.0,0.6396588486140725
PA,150720.0,Pa-Sao Domingos do Capim,19.0,10.0,9.0,2.803738317757009,171.0,126.0,45.0,15.463917525773196
PA,150730.0,Pa-Sao Felix do Xingu,159.0,253.0,-94.0,-2.0008514261387824,3575.0,3263.0,312.0,7.174063002989193
PA,150740.0,Pa-Sao Francisco do Para,6.0,11.0,-5.0,-0.9803921568627451,241.0,223.0,18.0,3.6290322580645165
PA,150745.0,Pa-Sao Geraldo do Araguaia,90.0,86.0,4.0,0.13373453694416582,1377.0,1115.0,262.0,9.607627429409607
PA,150746.0,Pa-Sao Joao da Ponta,0.0,0.0,0.0,0,22.0,15.0,7.0,2.9166666666666665
PA,150747.0,Pa-Sao Joao de Pirabas,5.0,5.0,0.0,0,81.0,64.0,17.0,7.76255707762557
PA,150750.0,Pa-Sao Joao do Araguaia,20.0,13.0,7.0,1.7948717948717947,236.0,206.0,30.0,8.174386920980927
PA,150760.0,Pa-Sao Miguel do Guama,146.0,122.0,24.0,0.42053618363413353,1979.0,1979.0,0.0,0
PA,150770.0,Pa-Sao Sebastiao da Boa Vista,0.0,0.0,0.0,0,7.0,10.0,-3.0,-7.894736842105263
PA,150775.0,Pa-Sapucaia,32.0,43.0,-11.0,-0.8870967741935484,476.0,432.0,44.0,3.709949409780776
PA,150780.0,Pa-Senador Jose Porfirio,2.0,6.0,-4.0,-2.3952095808383236,60.0,76.0,-16.0,-8.98876404494382
PA,150790.0,Pa-Soure,7.0,17.0,-10.0,-1.7241379310344827,238.0,184.0,54.0,10.424710424710424
PA,150795.0,Pa-Tailandia,268.0,403.0,-135.0,-1.1261261261261262,5977.0,5564.0,413.0,3.5825815405968076
PA,150796.0,Pa-Terra Alta,19.0,5.0,14.0,5.147058823529411,168.0,110.0,58.0,25.108225108225106
PA,150797.0,Pa-Terra Santa,10.0,42.0,-32.0,-5.136436597110754,414.0,323.0,91.0,18.236472945891784
PA,150800.0,Pa-Tome-Acu,332.0,547.0,-215.0,-2.332393143848991,7331.0,5880.0,1451.0,19.83866557287394
PA,150803.0,Pa-Tracuateua,2.0,14.0,-12.0,-0.91324200913242,154.0,131.0,23.0,1.780185758513932
PA,150805.0,Pa-Trairao,15.0,17.0,-2.0,-0.3824091778202677,292.0,275.0,17.0,3.4482758620689653
PA,150808.0,Pa-Tucuma,365.0,332.0,33.0,0.5834512022630834,4765.0,3103.0,1662.0,39.20736022646851
PA,150810.0,Pa-Tucurui,219.0,304.0,-85.0,-1.2392477037469019,3211.0,2921.0,290.0,4.420057918000305
PA,150812.0,Pa-Ulianopolis,119.0,424.0,-305.0,-7.40830701967452,2452.0,2238.0,214.0,5.929620393460793
PA,150815.0,Pa-Uruara,36.0,73.0,-37.0,-1.8993839835728954,1073.0,936.0,137.0,7.784090909090908
PA,150820.0,Pa-Vigia,15.0,59.0,-44.0,-3.5743298131600327,459.0,605.0,-146.0,-11.717495987158909
PA,150830.0,Pa-Viseu,10.0,7.0,3.0,0.9287925696594427,105.0,112.0,-7.0,-2.0771513353115725
PA,150835.0,Pa-Vitoria do Xingu,15.0,22.0,-7.0,-1.2131715771230502,373.0,351.0,22.0,3.963963963963964
PA,150840.0,Pa-Xinguara,304.0,374.0,-70.0,-0.8035816783377339,5305.0,4797.0,508.0,6.212547389017977
AP,160005.0,Ap-Serra do Navio,1.0,7.0,-6.0,-8.571428571428571,22.0,25.0,-3.0,-4.761904761904762
AP,160010.0,Ap-Amapa,4.0,4.0,0.0,0,103.0,86.0,17.0,11.564625850340136
AP,160015.0,Ap-Pedra Branca do Amapari,6.0,97.0,-91.0,-19.56989247311828,247.0,458.0,-211.0,-34.70394736842105
AP,160020.0,Ap-Calcoene,8.0,9.0,-1.0,-0.4784688995215311,122.0,145.0,-23.0,-9.70464135021097
AP,160021.0,Ap-Cutias,4.0,5.0,-1.0,-0.5235602094240838,45.0,38.0,7.0,4.046242774566474
AP,160023.0,Ap-Ferreira Gomes,1.0,16.0,-15.0,-6,103.0,85.0,18.0,8.450704225352112
AP,160025.0,Ap-Itaubal,0.0,0.0,0.0,0,15.0,14.0,1.0,1.2048192771084338
AP,160027.0,Ap-Laranjal do Jari,24.0,39.0,-15.0,-1.342882721575649,496.0,417.0,79.0,7.860696517412935
AP,160030.0,Ap-Macapa,2380.0,2777.0,-397.0,-0.5930772793140023,34824.0,30182.0,4642.0,7.443158131032934
AP,160040.0,Ap-Mazagao,10.0,72.0,-62.0,-6.717226435536294,762.0,589.0,173.0,27.1585557299843
AP,160050.0,Ap-Oiapoque,63.0,58.0,5.0,0.4016064257028112,798.0,643.0,155.0,13.814616755793226
AP,160053.0,Ap-Porto Grande,47.0,59.0,-12.0,-1.0143702451394758,550.0,498.0,52.0,4.577464788732395
AP,160055.0,Ap-Pracuuba,0.0,0.0,0.0,0,6.0,24.0,-18.0,-78.26086956521739
AP,160060.0,Ap-Santana,240.0,402.0,-162.0,-1.8334087822544138,5001.0,4170.0,831.0,10.6456571867794
AP,160070.0,Ap-Tartarugalzinho,5.0,11.0,-6.0,-0.9202453987730062,100.0,101.0,-1.0,-0.15151515151515152
AP,160080.0,Ap-Vitoria do Jari,2.0,26.0,-24.0,-11.428571428571429,94.0,112.0,-18.0,-8.780487804878048
TO,170025.0,To-Abreulandia,3.0,9.0,-6.0,-2.857142857142857,121.0,106.0,15.0,8.064516129032258
TO,170030.0,To-Aguiarnopolis,7.0,35.0,-28.0,-2.1132075471698113,458.0,482.0,-24.0,-1.8320610687022902
TO,170035.0,To-Alianca do Tocantins,20.0,13.0,7.0,1.5730337078651686,201.0,151.0,50.0,12.468827930174564
TO,170040.0,To-Almas,56.0,84.0,-28.0,-3.3980582524271843,1015.0,1216.0,-201.0,-19.23444976076555
TO,170070.0,To-Alvorada,33.0,66.0,-33.0,-1.9927536231884055,1015.0,910.0,105.0,6.8359375
TO,170100.0,To-Ananas,11.0,15.0,-4.0,-0.8316008316008316,225.0,200.0,25.0,5.543237250554324
TO,170105.0,To-Angico,0.0,5.0,-5.0,-5.319148936170213,51.0,35.0,16.0,22.22222222222222
TO,170110.0,To-Aparecida do Rio Negro,8.0,8.0,0.0,0,160.0,194.0,-34.0,-7.52212389380531
TO,170130.0,To-Aragominas,6.0,10.0,-4.0,-1.9230769230769231,91.0,88.0,3.0,1.4851485148514851
TO,170190.0,To-Araguacema,14.0,12.0,2.0,0.5089058524173028,213.0,168.0,45.0,12.82051282051282
TO,170200.0,To-Araguacu,32.0,35.0,-3.0,-0.2631578947368421,544.0,481.0,63.0,5.785123966942149
TO,170210.0,To-Araguaina,1339.0,1454.0,-115.0,-0.31943557123413235,19591.0,17117.0,2474.0,7.359152834790886
TO,170215.0,To-Araguana,7.0,6.0,1.0,0.2857142857142857,95.0,89.0,6.0,1.729106628242075
TO,170220.0,To-Araguatins,67.0,109.0,-42.0,-1.726263871763255,1466.0,1333.0,133.0,5.732758620689655
TO,170230.0,To-Arapoema,8.0,14.0,-6.0,-0.4975124378109453,205.0,216.0,-11.0,-0.9090909090909091
TO,170240.0,To-Arraias,27.0,29.0,-2.0,-0.2967359050445104,240.0,194.0,46.0,7.3131955484896665
TO,170255.0,To-Augustinopolis,30.0,44.0,-14.0,-0.8626001232285889,550.0,497.0,53.0,3.382259093809828
TO,170270.0,To-Aurora do Tocantins,1.0,0.0,1.0,1.5625,24.0,14.0,10.0,17.543859649122805
TO,170290.0,To-Axixa do Tocantins,6.0,4.0,2.0,0.7692307692307693,79.0,80.0,-1.0,-0.38022813688212925
TO,170300.0,To-Babaculandia,9.0,11.0,-2.0,-0.8620689655172413,146.0,173.0,-27.0,-10.62992125984252
TO,170305.0,To-Bandeirantes do Tocantins,15.0,16.0,-1.0,-0.13812154696132595,302.0,245.0,57.0,8.649468892261002
TO,170307.0,To-Barra do Ouro,4.0,2.0,2.0,1.8181818181818181,52.0,50.0,2.0,1.8018018018018018
TO,170310.0,To-Barrolandia,11.0,6.0,5.0,2.403846153846154,113.0,73.0,40.0,22.3463687150838
TO,170320.0,To-Bernardo Sayao,6.0,5.0,1.0,0.3412969283276451,116.0,100.0,16.0,5.673758865248227
TO,170330.0,To-Bom Jesus do Tocantins,6.0,14.0,-8.0,-4.733727810650888,105.0,111.0,-6.0,-3.2085561497326207
TO,170360.0,To-Brasilandia do Tocantins,1.0,0.0,1.0,0.7407407407407408,42.0,54.0,-12.0,-8.053691275167784
TO,170370.0,To-Brejinho de Nazare,8.0,12.0,-4.0,-0.8928571428571428,218.0,221.0,-3.0,-0.7246376811594203
TO,170380.0,To-Buriti do Tocantins,1.0,2.0,-1.0,-0.5714285714285714,67.0,52.0,15.0,9.036144578313253
TO,170382.0,To-Cachoeirinha,6.0,1.0,5.0,10.204081632653061,64.0,63.0,1.0,2
TO,170384.0,To-Campos Lindos,17.0,47.0,-30.0,-2.8301886792452833,579.0,521.0,58.0,6.118143459915612
TO,170386.0,To-Cariri do Tocantins,36.0,52.0,-16.0,-1.1251758087201125,772.0,681.0,91.0,7.07070707070707
TO,170388.0,To-Carmolandia,14.0,4.0,10.0,7.092198581560284,50.0,55.0,-5.0,-3.2679738562091507
TO,170389.0,To-Carrasco Bonito,0.0,0.0,0.0,0,6.0,8.0,-2.0,-6.896551724137931
TO,170390.0,To-Caseara,26.0,39.0,-13.0,-1.2014787430683918,412.0,386.0,26.0,2.5193798449612403
TO,170410.0,To-Centenario,1.0,2.0,-1.0,-1.4084507042253522,43.0,39.0,4.0,6.349206349206349
TO,170460.0,To-Chapada de Areia,2.0,3.0,-1.0,-1.5625,39.0,27.0,12.0,21.052631578947366
TO,170510.0,To-Chapada da Natividade,8.0,7.0,1.0,0.31645569620253167,139.0,130.0,9.0,2.857142857142857
TO,170550.0,To-Colinas do Tocantins,119.0,193.0,-74.0,-1.826258637709773,2488.0,2111.0,377.0,10.272479564032698
TO,170555.0,To-Combinado,1.0,1.0,0.0,0,28.0,28.0,0.0,0
TO,170560.0,To-Conceicao do Tocantins,2.0,12.0,-10.0,-6.369426751592357,99.0,95.0,4.0,2.8169014084507045
TO,170600.0,To-Couto de Magalhaes,12.0,12.0,0.0,0,213.0,166.0,47.0,11.407766990291263
TO,170610.0,To-Cristalandia,19.0,21.0,-2.0,-0.42016806722689076,224.0,203.0,21.0,4.516129032258064
TO,170625.0,To-Crixas do Tocantins,2.0,1.0,1.0,1.4285714285714286,27.0,25.0,2.0,2.9850746268656714
TO,170650.0,To-Darcinopolis,23.0,26.0,-3.0,-0.3488372093023256,521.0,366.0,155.0,22.270114942528735
TO,170700.0,To-Dianopolis,80.0,97.0,-17.0,-0.7996237064910631,1139.0,985.0,154.0,7.853136155022948
TO,170710.0,To-Divinopolis do Tocantins,38.0,86.0,-48.0,-5.762304921968788,694.0,599.0,95.0,14.157973174366617
TO,170720.0,To-Dois Irmaos do Tocantins,11.0,15.0,-4.0,-0.8333333333333334,292.0,249.0,43.0,9.90783410138249
TO,170730.0,To-Duere,16.0,31.0,-15.0,-1.756440281030445,310.0,343.0,-33.0,-3.8327526132404177
TO,170740.0,To-Esperantina,1.0,1.0,0.0,0,33.0,30.0,3.0,4.545454545454546
TO,170755.0,To-Fatima,5.0,24.0,-19.0,-5.149051490514905,224.0,177.0,47.0,14.506172839506174
TO,170765.0,To-Figueiropolis,8.0,19.0,-11.0,-2.3157894736842106,203.0,196.0,7.0,1.5053763440860215
TO,170770.0,To-Filadelfia,9.0,24.0,-15.0,-5.7034220532319395,101.0,110.0,-9.0,-3.4482758620689653
TO,170820.0,To-Formoso do Araguaia,45.0,92.0,-47.0,-2.2107243650047037,1123.0,1126.0,-3.0,-0.14340344168260039
TO,170825.0,To-Fortaleza do Tabocao,19.0,12.0,7.0,1.440329218106996,142.0,162.0,-20.0,-3.8095238095238098
TO,170830.0,To-Goianorte,0.0,16.0,-16.0,-6.896551724137931,109.0,94.0,15.0,7.352941176470589
TO,170900.0,To-Goiatins,8.0,17.0,-9.0,-1.9780219780219779,193.0,162.0,31.0,7.524271844660194
TO,170930.0,To-Guarai,92.0,97.0,-5.0,-0.1723543605653223,1511.0,1350.0,161.0,5.878057685286601
TO,170950.0,To-Gurupi,611.0,735.0,-124.0,-0.7732601646295834,9346.0,8512.0,834.0,5.503497426422067
TO,170980.0,To-Ipueiras,1.0,3.0,-2.0,-2,36.0,36.0,0.0,0
TO,171050.0,To-Itacaja,6.0,13.0,-7.0,-2.941176470588235,108.0,97.0,11.0,4.867256637168142
TO,171070.0,To-Itaguatins,1.0,2.0,-1.0,-0.9090909090909091,30.0,43.0,-13.0,-11.206896551724139
TO,171090.0,To-Itapiratins,3.0,2.0,1.0,0.5813953488372093,51.0,38.0,13.0,8.280254777070063
TO,171110.0,To-Itapora do Tocantins,7.0,11.0,-4.0,-1.3937282229965158,135.0,117.0,18.0,6.870229007633588
TO,171150.0,To-Jau do Tocantins,8.0,3.0,5.0,3.0864197530864197,94.0,65.0,29.0,20.714285714285715
TO,171180.0,To-Juarina,3.0,1.0,2.0,3.389830508474576,49.0,33.0,16.0,33.33333333333333
TO,171190.0,To-Lagoa da Confusao,89.0,114.0,-25.0,-1.1190689346463742,1819.0,1705.0,114.0,5.593719332679097
TO,171195.0,To-Lagoa do Tocantins,5.0,3.0,2.0,2.1505376344086025,66.0,55.0,11.0,11.458333333333332
TO,171200.0,To-Lajeado,14.0,23.0,-9.0,-4.972375690607735,144.0,137.0,7.0,4.166666666666666
TO,171215.0,To-Lavandeira,1.0,0.0,1.0,3.571428571428571,5.0,4.0,1.0,3.571428571428571
TO,171240.0,To-Lizarda,0.0,7.0,-7.0,-6.086956521739131,62.0,51.0,11.0,10.784313725490197
TO,171245.0,To-Luzinopolis,2.0,10.0,-8.0,-6.2015503875969,70.0,55.0,15.0,17.24137931034483
TO,171250.0,To-Marianopolis do Tocantins,23.0,34.0,-11.0,-1.6845329249617151,392.0,344.0,48.0,8.135593220338983
TO,171270.0,To-Mateiros,10.0,21.0,-11.0,-2.964959568733154,235.0,198.0,37.0,11.455108359133128
TO,171280.0,To-Maurilandia do Tocantins,2.0,1.0,1.0,1.1235955056179776,48.0,32.0,16.0,21.62162162162162
TO,171320.0,To-Miracema do Tocantins,49.0,65.0,-16.0,-0.8020050125313283,749.0,679.0,70.0,3.6401456058242325
TO,171330.0,To-Miranorte,38.0,54.0,-16.0,-1.2708498808578237,980.0,814.0,166.0,14.497816593886462
TO,171360.0,To-Monte do Carmo,10.0,20.0,-10.0,-1.7985611510791366,287.0,264.0,23.0,4.466019417475728
TO,171370.0,To-Monte Santo do Tocantins,2.0,8.0,-6.0,-4.316546762589928,65.0,73.0,-8.0,-5.673758865248227
TO,171380.0,To-Palmeiras do Tocantins,4.0,50.0,-46.0,-21.69811320754717,194.0,181.0,13.0,10.483870967741936
TO,171395.0,To-Muricilandia,7.0,2.0,5.0,1.8726591760299627,117.0,117.0,0.0,0
TO,171420.0,To-Natividade,28.0,33.0,-5.0,-0.5747126436781609,414.0,347.0,67.0,8.241082410824108
TO,171430.0,To-Nazare,0.0,2.0,-2.0,-1.5037593984962405,25.0,23.0,2.0,1.550387596899225
TO,171488.0,To-Nova Olinda,30.0,30.0,0.0,0,492.0,429.0,63.0,5.650224215246637
TO,171500.0,To-Nova Rosalandia,10.0,3.0,7.0,2.536231884057971,154.0,126.0,28.0,11.067193675889328
TO,171510.0,To-Novo Acordo,12.0,23.0,-11.0,-2.7918781725888326,371.0,290.0,81.0,27
TO,171515.0,To-Novo Alegre,3.0,0.0,3.0,6.382978723404255,21.0,10.0,11.0,29.72972972972973
TO,171525.0,To-Novo Jardim,1.0,0.0,1.0,1.36986301369863,46.0,34.0,12.0,18.181818181818183
TO,171550.0,To-Oliveira de Fatima,1.0,2.0,-1.0,-1.7241379310344827,20.0,11.0,9.0,18
TO,171570.0,To-Palmeirante,11.0,14.0,-3.0,-0.8152173913043478,212.0,180.0,32.0,9.785932721712538
TO,171575.0,To-Palmeiropolis,9.0,27.0,-18.0,-2.73972602739726,319.0,325.0,-6.0,-0.9259259259259258
TO,171610.0,To-Paraiso do Tocantins,331.0,447.0,-116.0,-1.2640296393156805,5575.0,5026.0,549.0,6.455785512699906
TO,171620.0,To-Parana,15.0,15.0,0.0,0,199.0,134.0,65.0,19.11764705882353
TO,171630.0,To-Pau D Arco,6.0,6.0,0.0,0,102.0,85.0,17.0,8.018867924528301
TO,171650.0,To-Pedro Afonso,47.0,66.0,-19.0,-0.8336989907854322,1293.0,1237.0,56.0,2.6717557251908395
TO,171660.0,To-Peixe,23.0,39.0,-16.0,-1.582591493570722,475.0,422.0,53.0,5.567226890756303
TO,171665.0,To-Pequizeiro,5.0,4.0,1.0,0.4464285714285714,68.0,65.0,3.0,1.3636363636363635
TO,171670.0,To-Colmeia,17.0,14.0,3.0,0.4716981132075472,264.0,242.0,22.0,3.508771929824561
TO,171700.0,To-Pindorama do Tocantins,2.0,24.0,-22.0,-23.157894736842106,66.0,67.0,-1.0,-1.3513513513513513
TO,171720.0,To-Piraque,3.0,5.0,-2.0,-0.7575757575757576,121.0,115.0,6.0,2.272727272727273
TO,171750.0,To-Pium,29.0,38.0,-9.0,-1.094890510948905,553.0,452.0,101.0,14.027777777777779
TO,171780.0,To-Ponte Alta do Bom Jesus,5.0,4.0,1.0,0.8771929824561403,56.0,54.0,2.0,1.7391304347826086
TO,171790.0,To-Ponte Alta do Tocantins,4.0,8.0,-4.0,-1.4705882352941175,132.0,102.0,30.0,12.295081967213115
TO,171800.0,To-Porto Alegre do Tocantins,0.0,0.0,0.0,0,44.0,26.0,18.0,14.173228346456693
TO,171820.0,To-Porto Nacional,323.0,433.0,-110.0,-1.1416709911779968,5717.0,5056.0,661.0,7.452925921749916
TO,171830.0,To-Praia Norte,0.0,2.0,-2.0,-5.555555555555555,8.0,12.0,-4.0,-10.526315789473683
TO,171840.0,To-Presidente Kennedy,7.0,4.0,3.0,1.5544041450777202,129.0,106.0,23.0,13.690476190476192
TO,171845.0,To-Pugmil,3.0,5.0,-2.0,-0.8658008658008658,82.0,52.0,30.0,14.492753623188406
TO,171850.0,To-Recursolandia,1.0,6.0,-5.0,-5.555555555555555,47.0,40.0,7.0,8.641975308641975
TO,171855.0,To-Riachinho,4.0,1.0,3.0,3.614457831325301,71.0,29.0,42.0,76.36363636363637
TO,171865.0,To-Rio da Conceicao,1.0,44.0,-43.0,-29.655172413793103,154.0,129.0,25.0,35.714285714285715
TO,171870.0,To-Rio dos Bois,4.0,3.0,1.0,0.5494505494505495,37.0,28.0,9.0,5.142857142857142
TO,171875.0,To-Rio Sono,4.0,13.0,-9.0,-3.9647577092511015,169.0,136.0,33.0,17.1875
TO,171880.0,To-Sampaio,1.0,0.0,1.0,2.857142857142857,12.0,8.0,4.0,12.903225806451612
TO,171884.0,To-Sandolandia,17.0,20.0,-3.0,-0.872093023255814,188.0,175.0,13.0,3.812316715542522
TO,171886.0,To-Santa Fe do Araguaia,15.0,41.0,-26.0,-4.676258992805756,222.0,260.0,-38.0,-6.643356643356643
TO,171888.0,To-Santa Maria do Tocantins,3.0,6.0,-3.0,-3.896103896103896,196.0,294.0,-98.0,-57.98816568047337
TO,171889.0,To-Santa Rita do Tocantins,10.0,15.0,-5.0,-1.6778523489932886,184.0,166.0,18.0,6.593406593406594
TO,171890.0,To-Santa Rosa do Tocantins,10.0,10.0,0.0,0,215.0,213.0,2.0,0.42194092827004215
TO,171900.0,To-Santa Tereza do Tocantins,3.0,2.0,1.0,1.4285714285714286,41.0,25.0,16.0,26.666666666666668
TO,172000.0,To-Santa Terezinha do Tocantins,0.0,2.0,-2.0,-4.081632653061225,20.0,21.0,-1.0,-2
TO,172010.0,To-Sao Bento do Tocantins,5.0,4.0,1.0,0.35211267605633806,86.0,45.0,41.0,17.154811715481173
TO,172015.0,To-Sao Felix do Tocantins,1.0,2.0,-1.0,-1.1111111111111112,45.0,26.0,19.0,25.333333333333336
TO,172020.0,To-Sao Miguel do Tocantins,1.0,3.0,-2.0,-1.0256410256410255,51.0,48.0,3.0,1.6129032258064515
TO,172025.0,To-Sao Salvador do Tocantins,4.0,6.0,-2.0,-1.574803149606299,51.0,57.0,-6.0,-4.580152671755725
TO,172030.0,To-Sao Sebastiao do Tocantins,2.0,3.0,-1.0,-1.0204081632653061,24.0,32.0,-8.0,-7.6190476190476195
TO,172049.0,To-Sao Valerio da Natividade,5.0,7.0,-2.0,-0.7692307692307693,115.0,104.0,11.0,4.417670682730924
TO,172065.0,To-Silvanopolis,14.0,10.0,4.0,0.8368200836820083,267.0,228.0,39.0,8.924485125858125
TO,172080.0,To-Sitio Novo do Tocantins,4.0,6.0,-2.0,-0.6329113924050633,124.0,91.0,33.0,11.827956989247312
TO,172085.0,To-Sucupira,5.0,2.0,3.0,1.6304347826086956,69.0,77.0,-8.0,-4.102564102564102
TO,172090.0,To-Taguatinga,12.0,22.0,-10.0,-1.2077294685990339,376.0,302.0,74.0,10.068027210884352
TO,172093.0,To-Taipas do Tocantins,0.0,0.0,0.0,0,21.0,23.0,-2.0,-1.8181818181818181
TO,172097.0,To-Talisma,7.0,19.0,-12.0,-2.7777777777777777,206.0,189.0,17.0,4.1871921182266005
TO,172100.0,To-Palmas,3069.0,3665.0,-596.0,-0.6283274471561857,49169.0,43705.0,5464.0,6.15661971830986
TO,172110.0,To-Tocantinia,7.0,7.0,0.0,0,98.0,86.0,12.0,6.593406593406594
TO,172120.0,To-Tocantinopolis,72.0,56.0,16.0,0.9232544720138488,844.0,686.0,158.0,9.868831980012493
TO,172125.0,To-Tupirama,3.0,4.0,-1.0,-1.0638297872340425,41.0,39.0,2.0,2.272727272727273
TO,172130.0,To-Tupiratins,2.0,3.0,-1.0,-1.639344262295082,33.0,25.0,8.0,14.545454545454545
